,score
chr1_160789129_160791011,11.702866019796375
chr9_33158257_33168723,11.701912984052342
chr4_114598101_114600022,11.691865991218947
chr6_16683656_16685720,11.690263247329085
chr2_197514604_197517179,11.68237183739518
chr3_119627329_119629622,11.660698591265486
chr5_10562083_10566325,11.648785644465079
chr15_58979188_58980744,11.644749430456727
chr7_112080340_112082215,11.638386400227319
chr4_47483917_47486389,11.637640801421412
chr16_53098407_53100520,11.632181883129874
chr10_11242122_11247468,11.61729241196258
chr6_159093541_159095405,11.604457740654084
chr17_27216458_27218325,11.598650484862674
chr18_13576973_13580357,11.594718967799508
chr6_25960409_25964163,11.589758093854698
chr5_122701590_122702956,11.57751246517239
chr6_2897865_2903759,11.562095595374672
chr6_159038229_159040888,11.538879292398633
chr11_47376500_47379053,11.530639544964856
chr7_23372789_23374145,11.527139535872038
chr14_69610218_69616540,11.523030914630567
chr12_89880351_89883290,11.515972187877537
chr5_131208991_131210796,11.513014254556992
chr12_62601761_62605344,11.48200928163999
chr7_26863167_26865537,11.469181459664355
chr4_88282520_88285702,11.458139356613628
chr3_169811553_169814472,11.445882964693965
chr3_187978339_187980629,11.440093321472773
chr9_37025346_37028284,11.425858450831925
chr3_114290614_114292121,11.414430828188642
chr5_39072830_39075585,11.400923943783482
chr12_26830639_26834539,11.396188119347016
chr8_37895680_37901188,11.387919996105666
chr1_156096141_156098384,11.38713525825483
chr15_63479176_63481653,11.383259514330689
chr2_47723954_47725092,11.361850456754269
chr6_108258805_108262223,11.341408133587606
chr2_70140634_70143925,11.341121440083498
chr8_38768045_38771002,11.324956036051503
chr11_48105849_48110572,11.295443239222436
chr18_59904198_59907816,11.293126207762612
chr1_66399765_66402745,11.2904686666119
chr11_72735651_72742576,11.284922663945395
chr21_36253414_36256154,11.272056681400954
chr6_26155261_26160628,11.269347281015712
chr4_153438499_153440974,11.26081594769721
chr9_6750037_6751389,11.258048817220697
chr10_12041527_12044487,11.25342747449065
chr17_16987728_16990553,11.245892229865603
chr9_36993600_36994905,11.245159351249299
chr6_144149502_144153689,11.23070040957623
chr6_42024103_42029114,11.23045579054542
chr14_68813801_68817427,11.184836298251753
chr8_8752760_8753565,11.1759869601932
chr3_39106341_39109046,11.173591650643516
chr17_28724247_28729514,11.170390076768285
chr7_18508200_18510033,11.16770709523837
chr6_336232_342657,11.165012371994976
chr11_128622813_128626375,11.161710015079052
chr4_26859744_26862818,11.161102381406522
chr1_42930817_42932913,11.15666988456826
chr18_59898784_59903310,11.153827411430257
chr3_36911867_36913321,11.148132680393019
chr14_68368655_68370032,11.13582638619107
chr12_14613591_14615292,11.120558244764084
chr16_24013578_24014889,11.119189356667675
chr10_61998919_62002433,11.093943694212044
chr1_89523331_89526224,11.092765608959667
chr10_124739851_124746083,11.075256757210468
chr4_102867762_102870222,11.072963209177601
chr19_2474432_2480769,11.057428922245094
chr14_34872604_34875845,11.053696035834946
chr13_49935357_49937427,11.050977829164594
chr8_125697862_125699332,11.045730261715676
chr6_41531278_41533833,11.039722418319002
chrX_10110424_10113109,11.03126349223362
chr10_14601455_14606130,11.022264447328212
chr6_26284108_26286963,11.020038414147848
chr3_16370723_16375686,11.010432714046033
chr10_62052966_62056852,11.004820175003147
chr1_26282669_26291067,11.00319492616245
chr4_39635763_39640368,11.002485530973104
chr11_75689132_75690803,10.999043251971557
chr14_35285038_35288081,10.991706637999528
chr14_68741084_68742448,10.983473739898614
chr7_39732647_39736391,10.98091208940798
chr15_31265554_31267274,10.96939444696136
chr16_85947224_85949268,10.967646888605259
chrX_48936500_48940760,10.953129238364795
chr10_11225218_11229287,10.943849370812018
chr7_131030307_131033199,10.937968729311365
chr17_1484533_1488789,10.932578304348453
chr6_111481314_111484989,10.932445231595693
chr1_153944468_153947348,10.916489221454071
chr6_31558354_31560911,10.9073864580796
chr4_36241056_36245572,10.90599310808011
chr16_81500714_81501900,10.897678996460968
chr4_89324305_89325272,10.89212320903323
chr12_25249378_25252144,10.888450988142722
chr3_17739315_17743632,10.884661350117426
chr6_36755096_36757950,10.88299989766017
chr7_18566549_18567457,10.881694610511772
chr8_22547720_22554457,10.87479537536683
chr22_22110726_22111893,10.857344253708902
chr5_112417749_112420750,10.856523312241507
chr10_124732495_124735360,10.856403938154472
chr4_140755548_140757561,10.850128970776154
chr1_93703637_93704764,10.838439116531845
chr16_81480947_81481960,10.817729669383539
chr10_61896649_61905593,10.802830413455013
chr10_6044129_6063079,10.797902807698392
chr7_18495041_18496661,10.792473243690551
chr3_58332379_58335930,10.781839165183214
chr7_87151644_87154864,10.779905696363699
chr9_6756576_6760028,10.77880588920118
chr11_130165767_130166971,10.776769680388725
chr12_666543_669666,10.776638564588211
chr4_140718150_140721484,10.768163004408734
chr21_34865117_34866542,10.765594504585238
chr3_4491945_4496559,10.76445262294942
chr11_44600680_44602534,10.758659065823736
chr6_13272000_13274817,10.746920287773264
chr7_47480520_47483025,10.745118913230385
chr3_71579488_71587145,10.737255879104055
chr7_106717580_106719004,10.726345870329965
chr10_91200311_91202461,10.722274431181177
chr22_22167652_22168826,10.720748008428927
chr11_65637606_65642331,10.719251918436498
chr14_64387170_64389961,10.713540553305165
chr19_2049349_2052954,10.71308556190786
chr14_50230214_50232578,10.71143487268796
chr17_28737787_28739439,10.70752292514726
chr3_15556063_15558207,10.707180458504126
chr7_140058549_140063657,10.697439728697304
chr8_38804832_38808292,10.695118783332987
chr11_96074600_96076503,10.694216628347363
chr12_64403808_64405847,10.69180370622746
chr20_45910409_45912225,10.684798795661209
chr6_130017905_130021734,10.674990551001883
chr13_46551229_46557017,10.666259608554242
chr20_25622972_25624825,10.662747857747945
chrX_2628611_2632020,10.654216524429444
chr3_20185155_20187639,10.652488535595808
chr9_4984096_4986806,10.644585383948424
chr1_227787128_227789172,10.625503142593061
chr1_169484725_169487026,10.624159694875857
chr12_112011827_112015252,10.612323069213062
chr4_102500119_102504686,10.610400363630902
chr7_69596811_69600457,10.602522652362723
chr22_25563069_25565685,10.601828912791348
chr17_29565609_29569677,10.5993719592459
chr8_61712108_61715383,10.593970771045633
chr17_8806424_8807543,10.581366041626097
chr6_158812852_158820475,10.577239807814408
chr2_46982214_46986177,10.576765246894638
chr16_23503940_23507045,10.57455878323674
chr6_158025713_158027513,10.572280890821844
chr1_204493370_204496709,10.570636072458683
chr15_99501992_99502927,10.5665059247425
chr2_231393088_231395829,10.559318039141203
chr4_3387322_3389481,10.555215288756472
chr9_125631250_125633336,10.552739744164683
chr6_116680083_116683167,10.548918794903443
chr3_56914511_56920035,10.54409001523527
chr3_71060460_71068681,10.537912895469276
chr3_136193157_136197898,10.530744579390444
chr14_102361722_102363978,10.522014615418925
chr10_61986941_61988844,10.521999938277077
chr17_43314612_43316976,10.51014178613957
chr1_172393154_172395469,10.508879551940595
chr6_16419919_16421934,10.496467582317337
chr1_172390338_172391776,10.486971471541324
chr8_17922029_17924911,10.480919596719104
chr1_160703940_160713558,10.47410451052076
chr14_24429272_24432313,10.473129948302017
chr1_243848349_243851826,10.46974833482011
chr7_35034791_35038509,10.468842265929993
chrX_1479966_1482764,10.464855954203927
chr9_35616680_35620485,10.458137737141783
chr8_101203857_101207641,10.454934206314306
chr2_32355895_32358601,10.436801086798482
chr18_3446626_3455124,10.432785420788719
chr10_28531555_28534903,10.428770733255078
chr5_151123514_151126749,10.425643523565213
chr1_66379996_66381828,10.420121004325665
chr2_161165554_161167664,10.416560329713207
chr4_37890247_37893374,10.40281861103847
chr3_114217325_114223937,10.399843065147707
chr1_84572718_84575142,10.393289232074267
chr2_136381574_136383598,10.38960526947028
chr19_44752029_44755357,10.389482959954876
chr6_13427318_13429502,10.388805854477596
chr5_10577491_10580452,10.381744192296196
chr4_140742300_140743966,10.377027937382195
chr1_27630789_27637494,10.368621849007468
chr3_119562164_119563275,10.368543570917609
chr6_41545353_41549086,10.361145312949816
chr16_50272146_50279792,10.358272507051993
chr11_6602943_6607741,10.357989727452377
chr1_198619108_198624993,10.352832179806796
chr10_14658011_14661191,10.33367361731382
chr10_124721180_124725407,10.333642306077877
chr11_33893162_33895414,10.327104128622409
chr1_167219562_167222970,10.317414279573995
chr10_124717027_124719953,10.306745954402345
chr11_75814144_75817411,10.30510896384817
chr16_78742042_78743997,10.294127526317084
chr3_15289841_15296281,10.288480740609884
chr1_160781889_160782777,10.28804434025892
chr1_67427275_67431719,10.279164669440547
chr7_4724560_4727010,10.273943520846956
chr7_43645516_43651995,10.273930800657354
chr7_91939795_91942106,10.272323164386876
chr4_40576468_40577695,10.267550157857727
chr7_139339529_139342408,10.26565876351151
chr7_104940485_104946740,10.265536453996106
chr8_8744390_8745067,10.261497304559384
chr9_35731306_35733689,10.250215474858464
chr10_91219854_91221681,10.245415070997865
chr9_33140599_33144165,10.24441898230441
chr11_4057618_4058681,10.241866138098885
chr3_188152607_188156568,10.241857331813776
chr3_16841116_16843571,10.239972786800422
chr6_53358337_53362247,10.238843625354207
chr7_28154775_28155967,10.238813292594386
chr5_108747461_108750089,10.233635196950218
chr12_122813166_122813863,10.21352359871321
chr5_78983603_78986292,10.201588146961967
chr6_487900_491955,10.198394400895722
chr16_81808779_81811410,10.196893418522677
chr3_114005066_114006007,10.196440384077619
chr10_12074874_12075622,10.19041297115848
chr14_65179620_65180993,10.190150739557453
chr3_143528633_143530162,10.182262265051918
chr12_6443161_6447355,10.18014386424511
chr7_25179449_25181107,10.178186911998637
chr3_30646307_30650025,10.161194695642507
chr15_58748111_58750691,10.160435398170875
chr8_102804042_102811650,10.158618368010025
chr12_46214535_46217032,10.146907965767127
chr6_151690160_151691845,10.14418193128779
chr10_62108670_62110541,10.13546957988649
chr4_26992320_26994408,10.13516429533604
chr7_106864321_106867424,10.130476416229612
chr5_112522784_112524521,10.127647641757335
chr6_32943825_32945915,10.12699010580252
chr11_3893783_3895303,10.124723955101103
chr3_18127170_18128177,10.11666033336951
chr2_100247274_100248384,10.11307519685397
chr21_42799434_42800477,10.111672062093248
chr1_39816564_39817886,10.111495936391066
chr3_141737044_141739838,10.111089868799922
chr4_113563950_113566439,10.107596709039967
chr6_13260963_13262204,10.106943086989645
chr5_58582329_58583490,10.105856978492852
chr19_50430595_50432501,10.103112352967173
chr2_236550210_236552627,10.096858912063567
chr14_91059397_91061955,10.096633862555223
chr4_169618235_169622990,10.09624638601042
chr1_159067589_159069309,10.088819752235054
chr17_3693648_3696633,10.087435208520674
chr5_1484702_1485732,10.072202292234124
chr15_63490170_63491843,10.058173880055278
chr1_93680595_93682375,10.0390025973727
chr4_17576321_17579343,10.037543689472955
chr19_17304999_17306662,10.029900812474352
chr1_235954309_235955485,10.02864542760824
chr9_125649219_125650906,10.026593563177812
chr13_99542611_99543688,10.026470275186284
chr2_96527028_96529082,10.02140861820078
chr7_150435243_150436234,10.020118986670354
chr20_1897484_1898588,10.015508407177663
chr4_2696321_2697034,10.007559267152487
chr12_105106622_105110435,10.003636556374431
chr17_4374844_4375874,10.000762772000485
chr1_246565497_246567929,9.995076847248356
chr7_26397886_26399557,9.990695231168502
chr20_47411895_47413282,9.98881460005964
chr16_81816670_81819213,9.977356644656538
chr1_204452661_204453758,9.97558853830185
chr14_22383217_22384915,9.975028849959358
chr4_52721588_52723128,9.974984818533812
chr6_150004180_150005992,9.968527854596573
chr1_172180584_172182294,9.966825306142141
chr10_12077549_12078717,9.966599278157673
chr6_159116166_159118068,9.964372266501186
chr18_59952886_59954129,9.960901611692066
chr10_11162644_11173567,9.957729392100532
chr15_64089288_64090951,9.95491725172235
chr8_103414186_103416777,9.952996503092436
chr4_42654105_42658416,9.950123697194613
chr16_15642104_15644248,9.950075751864574
chr12_69738053_69740286,9.949319389821312
chr2_112699973_112702391,9.94471174575699
chr10_12128896_12130776,9.94201506556135
chr5_17224638_17225616,9.927690175117164
chr4_143335544_143337973,9.92228115910791
chrX_1466769_1472521,9.918693087164002
chr2_68689546_68690660,9.906829064169756
chr16_30525991_30528218,9.902959191102354
chr11_73978895_73984443,9.902921030533548
chr3_58196316_58197139,9.902891676249851
chr12_93166798_93168360,9.90270380883419
chr14_73770151_73772821,9.891381861612217
chr5_58490350_58491865,9.889006121584998
chr10_74175832_74177761,9.88396109869359
chr1_236523193_236525239,9.883207672078697
chr2_99335701_99338605,9.876847577277658
chr9_127903242_127907333,9.875861273345436
chrX_13733731_13735538,9.870973785109868
chr7_24835588_24836632,9.854317186064009
chr3_107521502_107526359,9.851551034063618
chr18_59959382_59961681,9.85085044515938
chr14_53613334_53614305,9.84940230049699
chr7_4681500_4685081,9.839430650325085
chr13_50635314_50636406,9.837394441512629
chr11_111601527_111604890,9.820374827825049
chr6_389352_396314,9.81185915012452
chr14_91414983_91419736,9.80925053277997
chr13_67228747_67231940,9.80211939879382
chr12_104957007_104959812,9.800264208064164
chr19_50340878_50341720,9.796063610067108
chr5_108379755_108383824,9.793116439983919
chr7_47937191_47938658,9.792174167477242
chr7_106766573_106768909,9.784000956419845
chr3_143118580_143125321,9.782943223730626
chr11_9745110_9746251,9.774075294625732
chr11_95711050_95712309,9.767846315625206
chr3_20125573_20126972,9.767407958321996
chr12_32138904_32140809,9.76670149856102
chr1_160488037_160490001,9.76203710288155
chr3_169945113_169945952,9.759125157938797
chr4_119626841_119629540,9.756827696001437
chr17_55418869_55422605,9.755398142385388
chr3_71388502_71393649,9.752618291719273
chr18_2965783_2973458,9.751813005869849
chr15_52465926_52466791,9.741624133998585
chr3_136249733_136251696,9.737147605734776
chr5_17216053_17219362,9.734658362477262
chr2_236545005_236547376,9.733295345237593
chr7_30445547_30446332,9.731744460582263
chr12_22542850_22545174,9.725412741588798
chr12_42482647_42484823,9.721478289097263
chr5_1494502_1495995,9.697303079520452
chr14_51202811_51203804,9.688845131911194
chr7_18520299_18522497,9.683676821028257
chr14_89954176_89957131,9.67800948732247
chr6_7277326_7278602,9.67591456994262
chr13_52651771_52653770,9.671923365835937
chr22_41831422_41835135,9.671695380899223
chr11_14890558_14892847,9.67101436151745
chr1_27872055_27875806,9.671013383041327
chr6_144062779_144065648,9.669864652072647
chr12_124453059_124455543,9.66534898476391
chr1_167627143_167633468,9.663057393683289
chr9_37300623_37304839,9.66017382454811
chrX_153924029_153929022,9.656102385399322
chr18_21599393_21602808,9.648996691792377
chr2_236567804_236570652,9.646241303029342
chr1_169890714_169894964,9.641989824273878
chr3_114306958_114309642,9.641387082981964
chr6_13485509_13488715,9.637188441937155
chr18_59846890_59848470,9.63120408196744
chr6_41705798_41708405,9.628440865395419
chr1_100894424_100897524,9.617714810132497
chr9_127776054_127781288,9.6137735083081
chr19_38033530_38034908,9.612869396370229
chr7_73519958_73523246,9.610203048934409
chr2_207141299_207144847,9.609107155676384
chr3_4502972_4505408,9.602818489632341
chr3_58353924_58356568,9.59641534188188
chr6_14129460_14132991,9.595248019866858
chr19_18169530_18172025,9.587485768781221
chr15_65789815_65793308,9.574888867170671
chr18_21703076_21705536,9.566162817103645
chr7_20217047_20218472,9.560929926796575
chr11_113976812_113978460,9.556984711067685
chr8_6425056_6426776,9.548629503451366
chr2_96637198_96639031,9.542217549415795
chr11_14237298_14238139,9.536106966026182
chr11_82995688_82997801,9.533737096855702
chr17_29721634_29724390,9.532029656020654
chr7_20238587_20239364,9.513802602797
chr3_188438032_188439954,9.511209641070423
chr12_121589637_121591730,9.509266387489674
chr7_131123822_131124704,9.508465015544743
chr6_87922296_87923515,9.5067830150889
chr2_70083106_70092286,9.501346601748196
chr14_61889513_61890583,9.499939553082982
chr1_174799153_174801367,9.497896494937663
chr7_150377194_150380860,9.489596081984246
chr13_30373401_30377549,9.485125424577177
chr4_78638063_78639271,9.482086277738404
chr6_36752186_36753747,9.480937546769724
chr15_58770250_58772470,9.479771203230825
chr9_123267455_123269565,9.479616604003354
chr3_71030665_71032484,9.4671332056231
chr4_102562757_102565216,9.466598957659812
chr13_74289861_74291039,9.462218320056081
chr2_24785586_24786331,9.459515769003701
chr4_169210638_169211736,9.45712437335851
chr1_228486122_228488418,9.453582289792394
chr1_156105724_156107291,9.453049998781353
chr11_17207224_17210189,9.446575422273895
chr2_8514357_8516686,9.446007906122418
chr1_19476393_19478731,9.44476328449366
chr7_55557538_55559938,9.443600854859255
chr16_81715127_81716921,9.442548014550653
chr6_158867160_158870778,9.439714347697759
chr16_57038926_57043493,9.432929594259235
chr6_327851_328771,9.426300418524306
chr3_15271383_15273834,9.425948167119941
chr1_21289496_21291164,9.421677118842013
chrX_96683874_96686584,9.417189827340849
chr6_159103829_159105508,9.416277887593992
chr7_23410278_23411177,9.405512693286141
chr11_14904527_14908984,9.40247746035186
chr8_102862403_102865355,9.402315033315404
chr16_18925209_18927986,9.388955898804852
chr5_80406893_80408976,9.386389355933602
chr1_204409310_204412607,9.379295404040136
chr7_105351895_105356028,9.371904973881328
chr6_11374000_11375085,9.37157620590392
chr17_29759857_29762051,9.367396155905453
chr4_89110206_89112563,9.366300262647428
chr3_188389695_188391198,9.36597736552676
chr11_75772768_75774167,9.360523339615838
chr6_32609367_32610659,9.360082046884258
chr10_14647523_14649296,9.357725876379504
chr6_118933889_118936150,9.351722925363447
chr11_9688831_9689806,9.33920234489051
chr4_82889825_82892146,9.338987080143397
chr17_16973640_16974502,9.33520918383158
chr16_23863152_23864470,9.335185700404622
chr2_46939961_46944738,9.321437132397023
chr4_39609257_39610100,9.316857864140275
chr4_1345660_1348072,9.31528447453411
chr2_37322364_37325817,9.313852963965815
chr9_37324139_37325146,9.308911659543469
chr12_116536900_116538508,9.305285427030753
chr15_31262753_31264936,9.305022216953603
chr5_1488590_1489826,9.303420451539864
chr7_69823926_69825639,9.30279324834487
chr19_16341802_16343585,9.301540798907126
chr3_15345226_15346302,9.29882748461739
chr5_131224043_131225391,9.29767875364871
chr14_68476217_68477010,9.297256051963473
chr7_87344405_87346393,9.295772682160646
chr11_67352654_67354988,9.283216876547272
chr3_187973720_187976859,9.281953663872173
chr2_112707745_112709287,9.277523123986157
chr11_5688641_5692774,9.26992134298473
chr3_9794944_9795956,9.267833274937743
chr6_148677453_148678611,9.263369466863537
chr3_36904752_36909055,9.262462419497297
chr10_62016121_62017742,9.25969137511629
chr15_90954363_90955666,9.25918061057996
chr15_64891453_64896512,9.25877552146494
chr19_4228889_4230152,9.253002512337844
chr10_12068266_12069918,9.250605245835914
chr11_130180419_130182367,9.24574026255118
chr5_17255349_17256158,9.242134578037053
chr12_110619303_110620867,9.241138489343598
chr5_43312409_43316194,9.234664891312264
chr12_104643101_104644889,9.231294041067713
chr5_10606925_10608218,9.226995595458334
chr10_62079861_62081778,9.217989701220063
chr12_104974475_104975165,9.210225493182179
chr17_65099746_65101335,9.210175590899894
chr1_112465790_112466881,9.209071869832883
chr17_16975059_16976763,9.204066964462527
chr7_134458000_134460078,9.202675571415284
chrX_11792466_11793593,9.201998465938004
chr10_1454325_1455099,9.201795921380494
chr1_24748037_24749520,9.198654034548781
chr16_81737677_81739479,9.19105714592797
chr1_167328659_167329624,9.18491133739792
chr5_1503080_1504883,9.174954364367863
chr2_54099736_54100699,9.163382905734466
chr12_25253065_25254167,9.162548265601345
chr8_125601607_125603010,9.157614788987985
chr12_684399_686251,9.153932783336245
chr7_47600703_47602115,9.147324155599904
chr14_67815798_67817429,9.14452082150683
chr12_62258866_62261767,9.132798677550454
chr4_39631646_39632909,9.130621568176252
chr9_123224928_123226405,9.127197880221047
chr13_42875948_42877406,9.103738915166446
chr16_19554824_19556884,9.103364158811246
chr1_204465630_204466715,9.102892533319846
chr4_153432328_153434673,9.0920686304446
chr10_11196334_11198032,9.09169680951777
chr6_139270805_139271605,9.083231034099526
chr11_14312271_14315538,9.078240805871019
chr14_68806143_68807586,9.075095983610936
chr6_14134212_14142466,9.073666429994887
chr3_71083014_71084512,9.073527486385387
chr18_9710606_9712071,9.064750555559954
chr5_132357793_132358429,9.061624324346212
chr1_157726510_157727343,9.044981423966078
chr22_46592053_46593895,9.04213112301909
chr1_243286383_243288398,9.042041103215752
chr7_120987504_120989347,9.036386489699566
chr11_117189094_117190179,9.031701546021509
chr4_102343747_102346617,9.023401133068091
chr14_91008986_91010215,9.017628123940995
chr10_62456440_62458029,9.013986235810307
chr14_50666874_50670126,9.006812048874735
chr15_49045410_49047247,9.006579171557405
chr8_124369676_124373569,9.004973492239174
chr22_17594515_17595437,9.004347267520302
chr9_3397686_3398947,9.00371810737306
chr6_112042714_112044280,8.991900072756607
chr1_48793717_48794385,8.991139796808852
chr16_56971034_56971889,8.989740575952624
chr19_16259438_16260702,8.987671098951978
chr12_89856206_89858136,8.98737853459113
chr14_68513099_68514343,8.987230784696521
chr1_93707796_93709637,8.986381467421552
chr14_91113402_91117711,8.982832534522572
chr17_16980487_16981766,8.977046805205873
chr7_18530178_18530931,8.975680852537835
chr6_70666746_70669554,8.96568865436734
chr12_26124413_26127002,8.964795305666826
chr17_3910915_3912115,8.960396077016753
chr6_111406001_111406854,8.95826691297259
chr6_11092802_11095115,8.945081947211975
chr1_10398119_10400096,8.943764918350098
chr11_126267913_126269744,8.942195442648426
chr21_37207470_37209337,8.940064321652017
chr1_21333698_21335453,8.935965485171778
chr3_167733909_167736844,8.928526131206809
chr7_106869571_106872875,8.923959583139663
chr3_71089194_71090972,8.923496763933372
chr19_18097222_18099909,8.92335097099101
chr1_157566413_157567139,8.9217883446222
chr5_1497191_1499604,8.918067199925531
chr2_160405289_160408503,8.918058393640422
chr13_49995276_49998270,8.917575026435543
chr7_151838580_151840300,8.913418459864033
chr16_81841525_81844207,8.911687535602027
chr3_15327764_15329526,8.909662090026927
chr8_6428239_6429516,8.906739381846819
chr2_64766507_64768953,8.903616086061447
chr2_98134022_98134841,8.901761873807914
chr15_64091997_64094708,8.900408641329477
chr9_33297310_33297987,8.896584756639868
chr3_188400157_188401303,8.896327417419457
chr1_235326443_235330814,8.895933091541792
chr1_155944388_155947213,8.893335237434599
chr5_77775016_77777150,8.883799009137533
chr7_134645652_134648072,8.874102310756257
chr6_32815219_32817357,8.87208664994239
chr6_118890890_118896975,8.871890954717742
chr6_15299139_15301717,8.866688397170492
chr6_148745951_148749081,8.865311681265098
chr2_46977605_46980222,8.855268602336196
chr7_69739028_69740411,8.853255876950698
chr2_45888970_45891565,8.852690317751467
chr20_33408955_33409740,8.844302820423081
chr3_169846411_169847217,8.837021979590077
chr14_50789511_50793564,8.836763661893542
chr1_228500098_228501665,8.832690265792507
chr3_71355062_71356764,8.832001418601749
chr12_69238502_69241075,8.83015796958557
chr18_9707467_9709696,8.828920197289676
chrX_9676767_9677914,8.828698083209702
chr16_81821031_81822234,8.827567943287363
chr1_42935011_42939095,8.82627929023306
chr5_112520336_112521019,8.812126611586564
chr7_140475687_140480137,8.800895662644052
chr7_7251479_7252414,8.800626581710162
chr5_43601860_43604721,8.798282152918887
chrX_1491737_1495296,8.797425007834931
chr15_63986598_63987436,8.791942606116436
chr6_112086567_112088405,8.791627536804754
chr3_16376756_16380381,8.788140247901538
chr1_27624556_27627429,8.778684254646578
chr1_172342500_172345510,8.775260566691372
chr22_46586883_46588295,8.774571719500614
chr3_143000752_143002915,8.773712617464412
chr3_15858682_15861088,8.77065292262705
chr22_39446317_39447607,8.76603647227762
chr19_14577286_14578420,8.761250745558868
chr5_59798694_59800692,8.760382837237557
chr7_7257705_7259653,8.759555046437299
chr7_18537842_18539281,8.754972842752181
chr16_81836526_81837718,8.745685147390418
chr3_16883794_16886973,8.734748719761
chr1_153598533_153599366,8.732584330576401
chr18_47679747_47680974,8.731087262107849
chr7_23367924_23368810,8.730725225942251
chr3_71421403_71423276,8.730330900064587
chr5_65924283_65928702,8.726168462636338
chr3_130892643_130895324,8.722295654140567
chr9_136901328_136903339,8.704943358571086
chr7_29987079_29990402,8.702939439470697
chr9_123321941_123323717,8.702605779112673
chr6_32940481_32941984,8.692152718688135
chr5_58458756_58461404,8.685409061246787
chr19_6527683_6529204,8.683201619112765
chr7_3041215_3044518,8.681566585510836
chr7_92244792_92247302,8.67615952645383
chr6_159098275_159101056,8.6729158781053
chr6_296035_299109,8.67167321342879
chr4_25375067_25378230,8.670079275824037
chr12_110581200_110584042,8.658174156832615
chr11_72743556_72744813,8.6569060517769
chr17_28743003_28745978,8.651217191596402
chr3_58349564_58351005,8.646850252658396
chr5_72307530_72309199,8.63441186417981
chr3_16430885_16431956,8.633720081560682
chr16_50281453_50285226,8.627074271731658
chr11_128840021_128842225,8.623109486480303
