,score
LRRC4,0.6157105395488749
RPS27L,0.6151417202760427
NDUFA12,0.6150624869525245
CNNM1,0.6149032503236178
PSMA7,0.6146000742132571
RHOB,0.6143032447063312
RPN2,0.614281659922483
UBB,0.6139600557926599
SUMO2,0.6139554988797329
SEPT7,0.6133925492490135
TMEM59L,0.6132944451773703
NPNT,0.6132416231553961
PAX6,0.6130434445715593
MINOS1,0.6126293232951525
CCT8,0.6120979302864527
HMGB1,0.6119134322743207
PDK3,0.6103474489617788
TMED2,0.6102407604230535
FAM69B,0.6095055256894355
MAP7D2,0.6081632850856611
PSMA3,0.6081161567322511
PSMA4,0.6076462820480657
SERPINE2,0.6061705170121279
EHF,0.6060511793377401
PRR13,0.6058047196114416
GDI2,0.6057076573660964
DLD,0.605576532196622
ARF1,0.6055559691270389
C5orf15,0.6047606169370425
LAMTOR5,0.6046274981181625
FOXP4,0.6041387403890042
SDK1,0.604108526450009
NOP10,0.6040827761391512
PPT1,0.6037141788447684
BEX1,0.6033572535744547
LGMN,0.6033564611799989
TSPAN7,0.602918138470887
PGAM1,0.6022842765296872
CAPZB,0.6017645036489512
DSTN,0.6014718359162146
CFL1,0.6011595734578918
HSPA9,0.600799691259482
SH3RF1,0.6001815012857659
HNRNPR,0.598665347167298
EMC10,0.5967881766597571
UBE2B,0.5967738295727116
GNAZ,0.5967432750111801
ARL6IP1,0.596112051892888
SYT5,0.5960668650901724
MPC2,0.5958705355077569
NBEAL2,0.595175976188056
SRP14,0.5950179940605267
REEP3,0.5932141970397851
SCGB2A1,0.5921086493125394
RFX6,0.5916308236566081
RTN4,0.591488892844211
CALM1,0.5913808370464295
QPCT,0.5909513867202953
FXYD5,0.5906164390928836
FOXJ1,0.5904723250952593
SUMO1,0.5902765261599825
BCAP31,0.5899341880763416
PAFAH1B2,0.5898428789335668
MRAP2,0.5894470822713327
KCNC4,0.5891518241105675
AGT,0.5890491288638611
ARF4,0.5883265661571073
RTN1,0.5878359535558708
HADHB,0.5876819338621715
PSAP,0.5875458530498889
PSMA2,0.5871019527693875
HSP90AA1,0.5870864023040241
CYP51A1,0.5866858496577407
NTRK2,0.5860565769931458
SORBS1,0.5859940406153594
IRF6,0.5855375360786468
PFN1,0.5852687066988551
C11orf58,0.585181726623361
SDCBP,0.5849419760419892
GLB1,0.5846051062538606
TMC4,0.5844447138519406
TCP1,0.5844212917786678
PLK2,0.5841255974002646
COX7B,0.5838891013102057
NCL,0.5832580827926392
YWHAQ,0.5819897800022318
TXN,0.5817135171560324
SLC30A8,0.5812687058754484
NDUFA5,0.5801370531289365
ISL1,0.57970891286514
SEMA3E,0.57940679587632
H2AFZ,0.5790087614882111
CALR,0.579008647565388
CCT4,0.5789532810733249
PARK7,0.5789066866386463
VDAC2,0.5786719486614942
SSB,0.5786058164626411
PSMB1,0.578165049059777
SLC25A3,0.5775334609280947
CCT6A,0.5774499554987074
METRN,0.5753636410026353
ATP6V1G1,0.5746730866838163
RAB18,0.574571638409779
TMCO1,0.5743977921816139
MAP1LC3B,0.5741052383717005
ACTR3,0.5740166064152703
RGS7,0.5735629328944114
FBXL16,0.5729077703913177
BAIAP3,0.5725979376561163
DDX3X,0.572177835087814
NT5DC3,0.5720233373318173
HSD17B14,0.5719595843328484
ANXA5,0.5716248537041224
SH3YL1,0.5695138724099653
CACNB2,0.5691823341696658
SEZ6L2,0.5687600558305306
COX6A1,0.5686302783741439
ATRAID,0.5683013262222261
DPP6,0.5674735603086845
MAGED2,0.5671091238776995
ATP6V1D,0.567060592755027
THRAP3,0.5669599989021634
SERINC1,0.5668814491155842
HNRNPC,0.5659859018026054
ENPP1,0.5659795745424958
LBH,0.5655893655945565
GNS,0.5654216420594196
PDIA3,0.565057715600787
NPDC1,0.5643494259217618
ATP6V1B2,0.5641891110354891
STIP1,0.5639708918676973
UBE2A,0.5638333870201251
EMC4,0.5633506960183325
KCNMB2,0.5621554324443778
ACTR2,0.5606694084520853
KIF12,0.5603985246875354
EIF3I,0.560003301704981
YWHAZ,0.5599950423003008
PSMB2,0.5594212700013799
HEXB,0.5593370240736419
UBE2L3,0.5592784107811184
NDUFA1,0.5589662622456189
NDUFB6,0.5581693720975096
MAPK1IP1L,0.5574947211386672
ANXA7,0.5571153011760828
COPS6,0.5568504306122009
AP1G2,0.5564598796072406
TMEM63C,0.5564389764569633
PPIB,0.5564321060055022
HMGN1,0.5552081191933098
STMN2,0.5551330020620249
WNT4,0.5550210726998905
PSMD14,0.5547615986878753
PREX1,0.5546953206826188
CDC42,0.5545068102938444
PEG10,0.554435668293074
MAPRE1,0.5541009602362834
RUNDC3A,0.5540182568069874
EMC7,0.5530755978662967
UBE2N,0.5527775757608708
TSG101,0.5525926220574462
SRSF6,0.5525494453074629
PAM,0.5523784718762137
PELI3,0.5522928933753946
CAST,0.5521523673072863
LRPAP1,0.5517877003503031
STMN3,0.5514174811778183
ATP6V1E1,0.5513080283033247
MAOB,0.5509795074557644
MALAT1,0.5509689993039899
COPB2,0.550711300555534
PAPOLA,0.5506188521845274
CHMP5,0.5500439976187863
CRIP1,0.5496826749422645
FKBP9,0.5493727643446391
VPS29,0.5493143219363503
FKBP3,0.5492849868093828
SDHD,0.5489562055416997
API5,0.5488213209190604
MTCH2,0.5481830683022224
RAB3B,0.5479211717740462
DNM1,0.547758715994906
GTF2A2,0.5474188740043644
PLEKHB2,0.5473871464981102
EIF2S2,0.5469214869583823
CYC1,0.5468312031210161
POLR2K,0.5467285586573354
TM9SF2,0.546529763330895
RAP1B,0.5463967584348381
PSMA1,0.5460323762849129
SAR1A,0.5460100474115706
C2CD4B,0.5458970993291956
SYT7,0.5457448279354793
BEX4,0.5456861078638724
TMEM33,0.5453283901991028
NDUFB8,0.544989355877334
NDUFB2,0.5447936934285309
VWA1,0.5446493718045708
UQCRFS1,0.5445780944856722
TRAPPC4,0.544452038881829
PSMD7,0.5441891619673527
PCDH17,0.543101337214047
CTNNA1,0.5422331640548492
EIF5,0.54166053098416
ELOVL5,0.5414440776201275
SBDS,0.5409472032268496
FUCA1,0.5408925096479038
STRAP,0.5401336803465568
ZMPSTE24,0.5398922209228374
SRSF3,0.539768956428162
ILF2,0.5397196278457272
DNAJB6,0.5391763868634172
ETFA,0.5391716590662554
CAMK2B,0.5391605238814101
MRPL42,0.5390843372222918
PDCD5,0.5390189455217893
RGS9,0.5389913444303396
HDAC2,0.538902858164974
CSDE1,0.5388816685198634
CLIP3,0.5386915972030337
HNRNPH3,0.5386902781769294
SDHB,0.5383828574385916
EWSR1,0.5379105903751196
INSM1,0.5378854981528569
EIF4H,0.5375511638680024
PRPF40A,0.5375083288864886
EIF2S1,0.5373598874478915
KCNH2,0.5369405256140602
NENF,0.5366681674621177
RBX1,0.5361214893985675
NDUFB5,0.5359508899708629
KRT19,0.5357604172082198
SEPT6,0.5357399052256184
PHLDB3,0.5354423333039371
SRSF7,0.5353947757095341
GPC6,0.5352984665001337
GNG4,0.534870573996038
SNRPE,0.5341605928046675
PDCD6,0.5330046179179107
PGK1,0.5323100874264242
HSP90B1,0.5322020316286427
CDK5R2,0.531807891993008
SCP2,0.5316453477531979
CFTR,0.5310378698165863
DDB1,0.5307496295559844
DBI,0.5306785417143232
PPP1CB,0.5305984539696311
SRSF10,0.5300032072185417
PCMT1,0.5299111006160047
PSMB5,0.5282710676535771
NDUFS4,0.5281441006671486
BAMBI,0.5278572066404053
TCEAL2,0.5275483963863792
GNAI3,0.5274942279223467
C4orf3,0.5272526545758041
FGF12,0.5266566802363748
UBE2V2,0.5266495471499155
CELSR3,0.5266188487420109
TM9SF3,0.5265430862716585
GNAO1,0.5263326477360941
DYNC1H1,0.5259001058576587
RCN1,0.5252341699947891
TMEM54,0.525231971975817
SMC3,0.5251921324730375
NDUFC2,0.5251078865452996
ARPC4,0.5248619271700647
ENY2,0.524806788523648
CYSTM1,0.524789814022995
TMEM164,0.5240434351988732
MRPL18,0.5238704568399726
SNX2,0.5238689758432713
NDUFB9,0.5238308686589193
YWHAE,0.5234582271043138
COX7A2,0.5233469814674834
PRRC2C,0.5233447030110199
TGOLN2,0.5232516850258975
DDX1,0.5227301463414022
KTN1,0.5227225704736611
BRK1,0.5225629076369813
ATP6V1F,0.522555217846417
VAPA,0.5222341263692982
TBCA,0.5219796227823252
EEF1A2,0.5219430787408719
HNRNPK,0.5213846038768821
SEC11A,0.5209175772632761
ZFR,0.5186395764910685
LAMTOR3,0.5184261990432617
SNRPD1,0.5184085979670812
NUCKS1,0.5177695478904809
MMP7,0.5173872332161267
SERINC3,0.5172320600107412
HSPA8,0.5169448036121054
PCNP,0.5169237848512296
COPA,0.5168054759993623
AP2M1,0.516314468631478
PAK3,0.5157833547936974
UQCRC2,0.5153391183808651
PAIP2,0.5152959416308818
PSMC5,0.5151037538281855
GRB2,0.5137316673458656
HSPE1,0.5137088827812306
NDUFS2,0.5135968966460496
SNRPC,0.5131630785353991
NAT14,0.5129462618716829
SYNPO,0.512418651678308
NDUFB3,0.5123740490620889
NEDD9,0.512339607149217
SCG3,0.5118825374212932
PRNP,0.5114749131801801
NMNAT2,0.5110817777576493
KCNK16,0.5109198658049152
PSMA5,0.5108537489868183
CCT3,0.51082617966361
EIF4E,0.5107498513720827
UBXN4,0.5104682911146057
PSME2,0.5097165144044737
SAMD5,0.5093177303690943
CD47,0.5092870253611039
HADHA,0.5092832659079392
TRIM14,0.5089859410255215
RAB11A,0.5087450375298488
YPEL5,0.5087029430466856
CALCOCO2,0.5079482613045627
WFS1,0.5075795851409381
PSMD11,0.5075447466648768
CLDND1,0.5075262911675225
ISCU,0.5067364642344501
SRSF11,0.5060969015051455
DNAJC8,0.5058895050055554
KDELR2,0.505732006702516
PNPT1,0.5057101742630437
DLG4,0.5053027322947656
DCUN1D2,0.5050869145083254
NOL4,0.5047329010986701
NOVA1,0.5046759970810832
DPYSL2,0.5038138311673066
SMARCE1,0.5031561547091172
CAMK2N2,0.5028492347441293
FHL1,0.5027667214466902
MRPL51,0.5020895522771411
RAB27A,0.5020365780968348
PSMC6,0.5020157872491353
ACP1,0.5016285066117518
CAPRIN1,0.5015966651826744
H1FX,0.5015535436121432
ZC3H15,0.501533893707105
RNF7,0.5015252925339553
SMARCA5,0.5014789829063346
PSMC2,0.5012485739964632
USH1C,0.5012428733733998
EIF6,0.5008542871054544
SYNCRIP,0.5006862509412713
NONO,0.5006387451240073
EIF5B,0.5004997592797338
ATP6V1A,0.5003410078256394
NEDD8,0.5003375331795326
CHKA,0.5002393357964419
MEAF6,0.5001962688787955
OSTC,0.49987614574567374
SPIRE2,0.4998227488261584
NCOR1,0.4996898819297826
PDHB,0.49956975031274453
GATA6,0.49954494155628026
SSBP4,0.4991523028352596
P4HTM,0.49914859492794506
GLO1,0.49872341765937733
GNAS,0.4986793716169835
RBBP4,0.4984298955054669
LRRC10B,0.49839984484423283
HSPD1,0.49803800099374484
APBB1,0.4976579173099793
ATP2B1,0.49755741756418104
TAF7,0.4973291731879499
IMPA2,0.4972957915451648
PLD3,0.4969123807459397
UQCRH,0.496678332099151
RBM39,0.4965046567552207
DCDC2,0.49636601309726913
PSMD10,0.49618493235198
TPM3,0.49616328701557677
ARPC1B,0.4960139341943943
MAP6,0.49581706492523026
SOD1,0.49579941751835577
DENR,0.49520445557432424
RPN1,0.49477752979447587
SNRNP27,0.49474158714376415
MAPK8IP1,0.4945937027052594
HP1BP3,0.4942935856416284
SPCS1,0.4938390335771601
SEPT3,0.493754776315658
SRSF2,0.4934569364282311
CANX,0.49288698054388647
MMADHC,0.49265315394931974
TMEM230,0.49247571915222466
EFNB3,0.49236401444012756
METTL21A,0.4921442439965631
GLG1,0.4920855334828502
SRI,0.4915790895724257
LUC7L3,0.49138445242903117
VAMP3,0.49116982183016944
FADS2,0.4909120968132896
C1orf122,0.4906955550261216
ACTB,0.49059382803619656
AP1G1,0.49051220233339166
ATXN10,0.4904357601190412
CYB5B,0.4899475438603247
ABLIM2,0.48940638981100903
NAA20,0.48938058277609997
CNBP,0.48910235043518924
UQCRC1,0.48871142426746417
TIMMDC1,0.48843931960431064
MEIS3,0.4884263651883991
EIF3A,0.48801979880796864
DYNLT3,0.4878809838479299
RBBP7,0.48772570703994234
SDC2,0.48722920551345084
DGUOK,0.486907285478253
SUCLG1,0.48661347851728465
SF3B2,0.4864796761614656
AP3S1,0.48615602142082537
PSMB6,0.4857327981327302
NGRN,0.485518509302338
LRP3,0.4852704416761
CNPY2,0.48489170592922903
GNG2,0.4848512009557382
DHX9,0.4848248901934369
ARPP19,0.4847614351809284
WSB1,0.4847451442172144
DAD1,0.4844809571902715
MOB1B,0.48443680523426735
UNC50,0.4842173397774445
TRA2B,0.4841084295584892
YME1L1,0.48395958939001105
ONECUT2,0.4837634406750446
DDOST,0.4836849214633361
S100A10,0.48363584991946595
TARDBP,0.4835069740135367
IER3IP1,0.48348663878959997
ESD,0.48296960005662015
ANXA6,0.482958734501171
TCEAL4,0.48245341574481415
JPH3,0.4824381937529765
PSMD8,0.4823811317135096
SH3KBP1,0.4823720446864854
MPV17,0.48235082824254505
PSMD4,0.4819507312875544
IST1,0.48129020675878564
CHP1,0.4812283466658016
TXNDC12,0.48097276081200846
TMEM14C,0.4809565837711176
EPS8L2,0.48088238169312625
MYL12B,0.48064716938337426
TMX1,0.48050778480921963
PUM1,0.48028187585086357
ADAMTSL2,0.48023940471546567
PDCD6IP,0.4802393826378193
CRMP1,0.4800079818602754
RAD21,0.4797969063926075
GABARAPL2,0.47978534322605526
COPS5,0.4796981922663264
EIF5A,0.4793219051813793
VPS35,0.4789788835607993
SRSF1,0.47890808052619604
ISYNA1,0.4788885476977711
REEP5,0.4787226141700671
SLIRP,0.4786446909590154
LRP11,0.4786275526864614
ACLY,0.47845483857419424
SEC62,0.47828646064154157
INA,0.4782266043088512
CDC123,0.47815704431441475
HSF4,0.47794623707710926
COX6C,0.4779128507429391
G3BP1,0.47772695717622327
ITFG1,0.4774209319924694
TINAGL1,0.4772695972447849
SNTA1,0.4772234423445987
TLK1,0.47687396003770033
FDPS,0.4767814262245764
VIL1,0.47669057890361444
AATK,0.4764966925109526
POLR2B,0.4756957702004243
CD82,0.47568144440541005
USP22,0.4753352044650754
FDFT1,0.475293138462618
CHMP1B,0.4746110540395634
NCBP2,0.47440006897104325
MARCH6,0.47407308198782516
CAMTA1,0.4734250035274883
RAB6A,0.47339638041816556
C14orf119,0.47337188701118293
RBMX,0.4731254149832438
MANEAL,0.4723929784502978
OAT,0.47232977798618947
LRRC57,0.4722866131547505
MRFAP1L1,0.47218996620144793
PDCD4,0.47202971700377816
SBNO1,0.4719188298822914
PIGT,0.4717076739295365
TPP1,0.4715502895493202
PPA2,0.4713770698966826
GTF3C6,0.4712561408198823
PSMD9,0.47122854301596817
PARVB,0.47025361480734773
ACTN1,0.4699917398861686
NEMF,0.4698517572171923
CMC2,0.469676287588797
NUDC,0.4691562868624146
TFG,0.46906674352339905
RHEB,0.4690395159686602
MRPL3,0.46868419068317735
HEXA,0.4686804027493068
MLXIPL,0.46838428569442314
UBE2S,0.46824892235806104
NCKAP1,0.46812144041739856
OCIAD1,0.4681134658197763
FBXO41,0.46809576106658923
UBE2QL1,0.4680826597940779
GMFB,0.4678576521203368
PPP1R14C,0.4676277242859683
TSC22D1,0.4675135197522309
DSCAML1,0.46748593391026105
C4orf48,0.46726004819666045
KPNA6,0.4669141432988013
REXO2,0.46678956869165944
KCNJ8,0.4667040598545391
PHB,0.46652495445412967
TMEM151A,0.4663790988574945
DCTN6,0.466349256980088
SYN1,0.46618693038107395
SYT4,0.4660781156610838
SCGN,0.466004105831086
ABHD14A,0.4659364736016691
FUCA2,0.4653753592454706
PSMD1,0.46437235422953194
OS9,0.46430750366243956
PROX1,0.4642176376728635
LEPROT,0.46396821301431856
WTAP,0.4636552670190568
ANAPC13,0.463412753809223
DEK,0.463366216335956
NUTF2,0.46324870494385095
BRSK2,0.462800721105161
VAMP2,0.4625950558461156
CRTC1,0.4625346911150352
SNRPB2,0.4625139881764895
SRSF5,0.46231211693382335
DIRAS1,0.46205315755178944
SAR1B,0.46182547113571104
NAA50,0.4617524425842703
TMEM8A,0.4613321856757935
ARF6,0.461304241717194
ARHGAP5,0.4612616061006207
DPM3,0.4611282077124912
SNAP25,0.46102102447171944
NT5DC2,0.46100322651660974
PCYOX1,0.46067826428455305
CACUL1,0.4605809741935616
GPBP1,0.4604745987574219
PTEN,0.4604737158555423
INHBA,0.46044521118515647
LARS,0.4601801937016319
RBM25,0.46010138758870056
MSMO1,0.46009546360189546
BTF3L4,0.4593751865523714
SYNJ2BP,0.4592080332900679
DDX24,0.45918889425577447
MRPS7,0.45889030253623275
SYT17,0.4584216331279478
ACTN4,0.458193070652424
NMNAT3,0.4580783303493874
CS,0.45757526290761774
S100A14,0.45746834133808534
IDI1,0.45699163628449213
DHX15,0.45676270837132193
TXNDC17,0.45674616108125576
SSX2IP,0.4563643378335591
ELOVL1,0.4563593930965766
ACVR1C,0.456256808521438
H2AFY,0.4562310875169757
BLOC1S6,0.45601397091866147
PTS,0.45584292397771264
CMTM8,0.4557285553260293
NDUFA9,0.4557194316373909
RNPS1,0.4556245908870977
TARS,0.4555317437862101
RAP1GAP2,0.45531944955232717
P4HA2,0.4552986292092882
PRKAR1B,0.45519184810194346
SGCB,0.45495421203412434
UCP2,0.45477893554339843
PSMD2,0.4545044162475236
SCAF11,0.4544514990961588
STX1A,0.45443459455078994
EBF4,0.4539908816421523
PDHA1,0.45372563982829917
CBX3,0.45339654527285234
QSOX2,0.45333037975252566
OTUB1,0.4529616448953817
LIN7B,0.452847857413996
ZNF706,0.45258159835726985
MPP2,0.452549593349616
DUSP26,0.45250885580792044
C1QBP,0.4524989473490564
POLR2G,0.45232766438441274
VBP1,0.4516161024308616
TIMM17A,0.4516160739501558
TMX2,0.451477543797175
STC2,0.4512455965052453
SNRPD3,0.4512239800734932
LDLRAP1,0.4509810002392811
PRRG2,0.4509638944268701
RPF1,0.45083689880105027
NPM2,0.4508107331353983
NUCB1,0.4505057251540805
VPS26A,0.45024059826384644
IK,0.44992044665001885
TUBB,0.44959303245621385
SYP,0.4492370972711157
TP53I13,0.4491225476544791
TPR,0.4489406249285963
PPP3CA,0.44831763797006374
ZNHIT1,0.44718946025216155
TMEM238,0.4468705130679318
BEX2,0.44680574828683817
UBQLN1,0.4467647274866593
ATP6V0D1,0.4466873169283119
ACTL6B,0.4466500656183925
THOC2,0.44634956423830374
MRPS5,0.4461905564578572
KIAA0319,0.4460984278875202
RARS,0.44488434584803827
MBD3,0.44487180270911253
TSN,0.4446707405545851
NDUFA10,0.444612896241118
SOAT1,0.4442370648474636
TNRC6B,0.44420909679437415
MRPL47,0.4441619897069913
BCCIP,0.4439312390286503
PSMD12,0.443884188902679
TMEM198,0.4436787958903565
TNFRSF19,0.44350075008225076
VTA1,0.4434692534999698
SUCLA2,0.443386232242581
PGRMC1,0.4430616946000612
RAD50,0.4430328151643863
CKMT1A,0.4429632192174182
SYPL1,0.4428637252140888
TMEM9B,0.44275307767208005
SNX3,0.44272032486041724
PSMG2,0.4426693728777522
ATP6AP1,0.44238242976688014
NRXN1,0.4423754417499204
HOPX,0.44232852436270065
BSN,0.4420788091647587
TSPAN8,0.4418668678103188
SRRM1,0.4418111922507748
MLF2,0.4417833096398027
CITED4,0.4416532055019484
KNDC1,0.44155708188622356
WBP11,0.4413261088696956
TSPAN2,0.4411235039242456
IFFO1,0.4409454749343844
COPS8,0.440829889532651
AQP1,0.44064256482133857
TUFM,0.4405435445166006
CHMP1A,0.440357120181627
PTK2,0.44023683579590767
STXBP1,0.4399952618865832
CACYBP,0.4398905673748672
ALPK3,0.4397347690380471
GDAP1L1,0.43961122156632726
BCLAF1,0.4395572291942571
CNIH4,0.43952820735505327
COQ10B,0.4393776868249333
TXNL1,0.43915673350938533
CHURC1,0.4387660067066008
SLC3A2,0.4387368709445738
AK3,0.43832028366092857
KCNK3,0.43831058655792177
PPIG,0.43809141270916996
CRIP2,0.4380744175813689
IL6ST,0.4380415429933251
TFPI2,0.437882795592337
SEPT9,0.437844591318548
ZNF512B,0.43778307494397595
AMBP,0.43743199286512713
DYNC1LI2,0.43742157498960665
VPS41,0.4372448806908622
APEX1,0.4370021965967936
OGT,0.4368747454383666
EFCAB14,0.4367917241809778
MARCH7,0.43668973477353035
SH3GLB1,0.4364436614754723
HNRNPM,0.4364045005050059
LYZ,0.4363937857877147
PSME3,0.436381146326255
GLRX3,0.4356927391865142
NALCN,0.43544481915267497
CCDC47,0.4353921538175669
TMEM56,0.435290560583411
LPCAT3,0.4352051007994646
SERP2,0.43507501719650676
NECAB3,0.43489085779988557
PDXDC1,0.43477773955147825
WDR61,0.4346647850723002
