,score
SERPINA6,0.6945838933760768
LRG1,0.691720021591621
CCND1,0.6907206807143496
RASSF4,0.6902589473936729
ITGB1,0.6899625336503306
ATP1B1,0.6885932074650469
IQGAP2,0.6884426176445828
TNFRSF21,0.6880808329248964
DHRS3,0.6871655607042726
LAMA5,0.6852049691767945
VCAM1,0.683957212891471
WFDC2,0.6794175450411757
FOSL2,0.6793560945300072
PLXNB2,0.6790864412881632
MYL12B,0.6782631599089086
HIP1R,0.6772545300185726
PPDPF,0.6760781670120792
GRB7,0.6759872960501525
CYR61,0.6753188693684962
TMPRSS2,0.6735785734722839
B4GALT5,0.673395111576653
TJP2,0.6723193341115916
OSMR,0.6700356520750574
SLC25A23,0.6693136151263985
GPX2,0.668797326151207
BAIAP2L1,0.6640049461627484
YAP1,0.6624563054684671
PLLP,0.662241118340873
B3GNT3,0.6582163591003223
RBPMS,0.6572953475281906
CA12,0.6572652159973131
IGFBP7,0.656613741965657
FLOT2,0.6555930194043356
ANPEP,0.6554897222066245
LYPD1,0.6532906537539986
CYP3A5,0.6532293907520597
PPIC,0.651603021374143
MAOB,0.651083550446387
GYPC,0.6467474928202606
CAPG,0.6450034161598239
TMEM54,0.6442880253377865
SYNPO,0.6398713211824827
APP,0.6396132368025036
ITGB5,0.6394879501157931
ANXA11,0.6385748207875892
GPRC5A,0.6384291427634992
ITGB8,0.6372696478902782
ADAMTS9,0.6363800194949647
CGN,0.6363106694897027
PLEK2,0.6349210859473544
NEK6,0.6342406599834902
LAPTM4B,0.6329743200522913
PERP,0.6322926768488841
CARHSP1,0.6311221600382169
FA2H,0.631117380150144
PTTG1IP,0.6308248558147156
GBP2,0.6305691462786029
TESC,0.6303067619743246
ZNF704,0.6302621646421187
PTPRK,0.6295139427337801
MAL2,0.628438175406103
BBC3,0.6281912218584011
CHCHD10,0.6271776813828538
RASEF,0.6260335509293924
YWHAZ,0.624972947707576
ERBB2,0.6248436887731259
LGALS3BP,0.6241456738747075
TMSB4X,0.6216624790717873
C1R,0.6211495764200805
MPZL2,0.6206151417230785
ATP10B,0.6200653079472431
DUSP1,0.6180872727550693
CPM,0.6164597236318201
FGFRL1,0.6164208592900025
BCL3,0.616013283671009
SLC44A2,0.6150273426495971
NCK2,0.6133148411345317
WWC1,0.6124450356018869
FLNB,0.6106356186354418
LSR,0.6104195804055763
NEDD9,0.6102666501174099
TP53INP2,0.6083808454399389
RHOD,0.6083789403542994
TRIP6,0.607466594930429
TMEM51,0.6072326089273758
BCL2L1,0.6071043227738286
SPATS2L,0.6069278528362432
CSF1,0.6068446122996463
TNFRSF10B,0.6068372325786271
CKB,0.6027127843621471
C6orf222,0.6021896439288099
SIRPA,0.6021121361366752
SLC25A37,0.6019201267178858
AP1M2,0.6016011941080848
ADAM9,0.6015743474022628
AKAP7,0.6011325692453084
ASS1,0.5995213368791781
ITGA2,0.5993401477178395
EHF,0.5976224513248667
KIAA1217,0.597303736201809
RNPEP,0.5967211692544296
PTPRH,0.5947750874645408
CCDC6,0.5947396960346651
SCTR,0.5946538280515625
CAPNS1,0.5942146999061748
TJP3,0.5940331318480219
TACC1,0.5933870179567009
WWTR1,0.5933344021942659
SH3BP4,0.593333640357983
EPHB2,0.5931015997074951
ATF3,0.5927459421805139
RND1,0.592229173093429
CDS1,0.5919536546330306
EPS8,0.5915232153235337
NDUFA4,0.5914077555636226
HMGA1,0.5906892115238591
SLC43A3,0.590585877108893
DBN1,0.5892335861962152
PLXNB1,0.5866629635599878
TMEM45B,0.5861442782256674
APLP2,0.5861407550215603
TEAD2,0.5853386519482484
BMP2,0.585311386912565
GSTA1,0.5845022353156821
PKM,0.5838052578638226
LGR4,0.5833449045467347
EPS8L2,0.583073825204572
HIF1A,0.582768672350042
NOTCH2,0.582732141201987
ARSE,0.5824197598885092
SEMA6A,0.5807809549448777
MYO1C,0.5804945687824556
CD59,0.5799430131153116
TFPI,0.5790886924849303
SORT1,0.5776894014156682
NCOA7,0.5776869096723374
FBP1,0.5771584746164393
KIF12,0.576453763403812
SMPDL3B,0.5761158036552558
SLC38A1,0.5760300087874697
SLC12A2,0.5739822646160206
TGFB2,0.573883102051056
PROX1,0.5735893984647191
TSPAN14,0.573532485167604
HNMT,0.573009922781111
SRC,0.5720184487573476
CTSS,0.5717036009247494
QSOX1,0.5714065218629187
DCTPP1,0.5690308369484427
RAB17,0.5687863807865483
KIAA1671,0.567816376877758
TMEM8A,0.5664733004988989
ECH1,0.5661809132745361
COX6B1,0.566046295904421
MPST,0.5660082082874709
LAMP1,0.566002197778289
CDH6,0.5648091092314189
SLC16A7,0.5640942561126394
ETS2,0.5634818927439653
SLC35B2,0.5613286481719229
PLEKHB1,0.561249937469178
USH1C,0.56083067618043
TCEA3,0.5606502621309488
ERGIC1,0.5604579134425904
REST,0.5603018163081686
SMAGP,0.5597881137043146
HOMER2,0.5593771382886956
AKR1C2,0.5577283035879788
CLTB,0.5574688812812454
EPHB4,0.556611337071125
TTC9,0.5563759911105208
SLFN5,0.5550264985421833
DUSP5,0.554751019686563
LYZ,0.5541451179326771
VASP,0.5539589956599755
CD151,0.5536575874844374
LURAP1L,0.5519288557636983
IRF6,0.5517904441737755
EFNA4,0.551432613526913
MSN,0.5505174682705274
RHBDF1,0.5502667499350622
TJP1,0.5498910499947485
PAFAH1B3,0.5481349069717254
COQ9,0.5480699406366512
ACAA2,0.547895871123842
PPP1R14B,0.5478891344478569
CYB5R3,0.5472417940888334
ATP2B4,0.5470373321010342
ANGPTL4,0.5470008453001398
MDK,0.5466426170914502
DOK4,0.5459341757745406
REG1A,0.5453922748574982
CNN2,0.5450833266719854
COBL,0.5445116593545691
MFSD10,0.5445077102686469
NIPSNAP1,0.5441787359247101
MYL6,0.5440484935223324
CYP1A1,0.5433233319541486
MYO5B,0.5430889817928062
NRP1,0.5418380120356048
TSPAN6,0.5415367587261812
ISYNA1,0.5403075863746096
ARL8A,0.5401952310084681
APH1A,0.5394941133911502
KLF6,0.5392241438325698
PTP4A2,0.5384804883177381
ECI1,0.5382943268848237
WDR1,0.5379940414886164
PDLIM1,0.5373401967527798
VAT1,0.5369471852704564
KIF13B,0.5354632968768982
OAF,0.5354603689800399
RAPGEF5,0.5354246711154715
LYPLA2,0.5350420223286605
RALY,0.5348134012269838
ARHGEF18,0.5348048835906809
ENC1,0.5345310579043812
FBLIM1,0.5340424871304847
SLC44A4,0.5339431597388753
SBK1,0.5338536650924084
PIM1,0.5332491012571694
ANO6,0.5327887287964614
TNFAIP3,0.5327384318052069
PHLDA2,0.532572375071986
FAM83H,0.5324980461849762
RASSF7,0.5314721648045122
LGALS2,0.5313886125508418
GCNT3,0.530773834777257
SLC39A1,0.5294480259701757
TPBG,0.5294254299876187
B4GALT1,0.5275741073996443
TPGS2,0.5266551704594988
CLPTM1,0.526195992429713
MEX3D,0.5260743838132242
S100A13,0.5256840537952101
PXN,0.5251388376149322
IMPA2,0.5246717476842804
TCIRG1,0.5246447826306522
CD47,0.5245884526669542
LYN,0.5240814829936724
ENAH,0.5233234616715308
TMC4,0.5227983460249988
PARD6B,0.5222370266616281
CD81,0.5219836728291511
FAM171A1,0.5218741817001984
NMI,0.5211275729476483
MAGI1,0.5198907347234041
TAGLN2,0.5195147228420609
CEBPD,0.519185175888758
AP1G2,0.5189398180632381
GULP1,0.5188158646474719
TES,0.518797999049518
CTDSPL,0.5185054573283168
TTYH3,0.5166779210264636
PRR15L,0.5164009424404625
HSD3B7,0.5155445936668954
ERP27,0.5148943992279271
IFI6,0.5147703189433628
SMS,0.5147000097273349
C1orf198,0.5143656925024445
ST3GAL1,0.5142633647172232
SLC2A1,0.5141722647253104
TMEM98,0.5139207241394388
EHD4,0.513451285554396
IER5L,0.51344978564412
USP53,0.5134115545977522
F2RL1,0.5133298594847204
PLSCR1,0.5127325285501456
TPM4,0.5121704653280048
RALB,0.5121089447639804
SOD3,0.511863056090526
SUN2,0.5118294888601866
UQCR10,0.5116841857281642
VGLL4,0.5112220522395532
FUT4,0.5110546289214142
SYNGR1,0.5108179421161552
BCL7A,0.5106003939416723
MOB3B,0.5103166064029523
HES1,0.5100972726518691
CACFD1,0.510051742014177
FAM102A,0.5098077891671551
BRI3,0.5095620940763439
KRTCAP3,0.5095385529457914
FAM84B,0.5094429633176887
GRN,0.5093019190038177
IGF2R,0.5089616394335152
PIGS,0.5086225213590723
AES,0.5084447350595127
JAG1,0.5080465755286028
CFI,0.5078259553926756
PHLDB2,0.5071346838795918
OCLN,0.5070416689750346
LRP10,0.5068324239404234
F11R,0.5066023285895298
ID2,0.5065655896249694
DAB2,0.5063795567048075
FNBP1L,0.5062043644126675
GATA6,0.50596544471437
IDH2,0.5048498000917334
AP1S1,0.5044308763848093
ARL6IP1,0.5044101930555129
SEMA7A,0.5042858004966249
GNB2,0.5038922907547629
PDP1,0.5037255773823972
TPD52L1,0.5027952896583727
TNFRSF19,0.5023563286301709
PDLIM7,0.5021932923362726
CRYAB,0.502036901691497
FUCA1,0.5019926255600353
RIPK2,0.5018830108971812
H3F3A,0.5016600118624055
SVIL,0.5015648079184558
TICAM1,0.5010742695004637
MYD88,0.5009080594429705
GPX4,0.5006567117389764
FXYD2,0.5004052866019251
RGS3,0.49964247825825936
TMC6,0.4995560167636839
TGM2,0.49939819287131115
PTGFRN,0.4990217820547187
AGPAT3,0.4988239874222842
SNX10,0.49875871135498073
SH3BGRL3,0.49802944682133443
ST6GAL1,0.4977223473160848
SPTAN1,0.49756670687091287
RAB32,0.4973370404229627
NEDD4L,0.49730862249093377
C1orf115,0.4972517546037025
SSH3,0.49712952858187975
CBLC,0.49711689600422204
ZFP36,0.4967852137401181
SPINT2,0.49669419118126257
HDGF,0.49657273743088837
IFNGR2,0.4955058647674164
TPPP3,0.4952874648293033
PYGB,0.49395813281811485
RNASE1,0.4937722960768198
STX7,0.493078493287193
SH3RF1,0.492824048260907
ZYX,0.49203248883266326
FAM3B,0.49197657016307517
TMEM184A,0.49194920513337337
KIFC3,0.4917259313588147
H3F3B,0.48995575771391486
AUTS2,0.48984624389287035
FCGRT,0.48960178773097596
CSRP1,0.4892202750576615
HYAL2,0.48882238529272826
PPP2R1A,0.48875331500561714
CTSA,0.48867003575249157
ACADVL,0.4879542445708154
DSP,0.48778923472571023
ENTPD6,0.4877502858978886
STK17A,0.4867653152315441
GALNT3,0.4866759205790956
CREB3L1,0.4866441891439237
METRNL,0.4855624205215463
PPP1R15A,0.48497535613997655
GAA,0.48483787374674137
RPS6KA2,0.48437529153511605
TUBB3,0.4840226972360213
FOXC1,0.4838805211320789
CXCL3,0.4838155250201197
RRAS,0.4834535800048556
EFNB1,0.48304417116219156
EBP,0.4829533467147158
NAMPT,0.4828634486396055
C3orf52,0.48154186102976837
CNPPD1,0.48134630104352283
DZIP1,0.4811718830819558
ZNF217,0.4810723224507072
DST,0.4802785766164206
RASGRP3,0.48013411190741095
UNC5CL,0.4789889804087082
SLC44A3,0.4786447010033612
ESRRA,0.4778063713960208
GOT1,0.477772300850809
C6orf136,0.4776462398335255
TNFAIP8,0.47733261282527195
CHMP1A,0.47616370651847006
VAV3,0.4758832052684028
ACTR1B,0.47565888170140624
PROSER2,0.4756262815639758
EXT1,0.4753221997540251
AP1B1,0.47494893671555616
CDIPT,0.4749308173801481
FSTL1,0.47489488844156114
ZBTB42,0.4748115303020626
SPINK1,0.47453664674548435
CANT1,0.47405164244757003
PAQR4,0.4740499758579375
GPC1,0.47396414309282164
PSMB8,0.47380865751376433
FAM110C,0.4724886025919801
KRT17,0.4721477229832587
PXDC1,0.4719942988276955
RNF44,0.4716105653162046
UBALD2,0.47129061192344324
GPX1,0.4705156231694616
IL1R1,0.4704378416634043
MT1G,0.4702790347674224
LAMB2,0.4701918733147181
UACA,0.4701566420889023
TMCO4,0.469820562193064
CRB3,0.46867798185363085
TMEM132A,0.46843770707683063
FLII,0.4684249306223762
PCDH1,0.46823772354449034
OCIAD2,0.46783310976543646
FMNL2,0.46764773502626156
CNDP2,0.4675867177771096
JUND,0.4673632072572147
IGSF8,0.4672660674868325
MAP7D1,0.46716261692228045
RTKN,0.4671309855183736
HNRNPA0,0.46681412944790424
CASP7,0.4664482972539048
R3HDM4,0.46636950883289074
RELB,0.4655782159684776
PIK3IP1,0.46546718141618015
SH3YL1,0.46544224797172973
KCTD3,0.46539826599518364
GDE1,0.46522497081294745
FAM129B,0.46516060761630484
IL15RA,0.4650185827788391
MFSD6,0.4649599948908687
CACNB3,0.46492995474719834
DUSP4,0.4637980557902637
PLEKHJ1,0.4633560465419677
PINK1,0.4633305710661162
NDUFV1,0.4625131102802058
DAZAP1,0.4620896676063637
IFNAR2,0.4614741522338903
HHEX,0.46146087246456347
PLBD1,0.4610447538249929
SDF4,0.460888138856248
NFKBIA,0.4608310666076747
DTX4,0.46066840967107936
MAP3K1,0.46036047128728086
ESRP2,0.46028899903393494
MARCH3,0.46022538931882195
MYH9,0.45947284785576414
CTNNAL1,0.45908778155750696
RNF19A,0.45905687273922524
DMKN,0.4589979592110396
LDHA,0.45890878159797666
CYB5A,0.45876932327364983
RAC1,0.4587330220054895
GSTK1,0.45830230062426125
TSC22D4,0.4580557150532911
DIAPH1,0.45793832653842514
MGLL,0.45771421972284543
HCFC1R1,0.4570766127602681
CAPN2,0.4565406232602385
SLC37A1,0.45630719918641205
ZNF664,0.45627076693295265
GSTM4,0.4559413279906721
LRRC8A,0.45577484691747827
ERRFI1,0.45527966535689046
CDC42EP4,0.45478366506751655
TUBA1A,0.45407325548332267
SOWAHC,0.4540120059349988
RAB5C,0.4538580303005588
PMAIP1,0.45377532201275983
COX7C,0.45239369375396876
C1S,0.45215385234174477
SDHA,0.4520786573603459
KIF1C,0.45182183886932137
RAB11FIP4,0.451815305926786
CHKA,0.4516834390358895
LATS2,0.4513141692379108
SDC3,0.4510947823615439
ABCB1,0.4510689690096896
TFF1,0.4509693898624718
DAZAP2,0.45096818993425103
BCL2L12,0.45082609843410637
GALNT1,0.45081781488833883
PLEC,0.4506761898265381
NDRG2,0.4505496642109108
SP100,0.4498743886983263
NUPR1,0.44977802779592935
FOSB,0.44967006758739814
TSPAN3,0.4496308048364668
SERPINB9,0.4493122452387368
LIMA1,0.4491847632847694
RASSF3,0.4490980351394782
SGK1,0.44879178679246223
THEM6,0.4486499990161832
INF2,0.4484047099472406
ARSD,0.44800471063317815
LRRFIP1,0.4476842152090157
UNC93B1,0.4476613210831246
PYCARD,0.44741722602744716
TMEM62,0.44737867132445075
PSD4,0.4466798131298617
SMARCA4,0.4465607776971865
GPR160,0.4465543539681107
DPP3,0.44642263712296426
FLRT3,0.44640478880325674
CLUH,0.44583108728172505
HOMER3,0.44541535543586974
RAB20,0.445116273326839
SMOX,0.4446140700351009
SCD5,0.4445989376069832
SIGIRR,0.44446005756918083
PLCD1,0.4442647575974945
TAPBP,0.44422186016360143
HSPA1A,0.4439028105723253
FRK,0.4434839709704974
EHD2,0.44299979993341054
VPS18,0.4429669159252754
DAPK1,0.44215208786331317
ARID5A,0.4416099497403465
CDC42BPB,0.4412258723484257
BCAR1,0.44111316853352633
FGF19,0.4411102129677289
SHB,0.44061890902399625
MACC1,0.4404478525898554
SNX33,0.43980215788171506
MARK2,0.4397248325326757
PPP1R13B,0.43958147108310897
THAP4,0.43824876487790476
TNFRSF10D,0.4379750338461932
ACTG1,0.4378748731710971
ACAA1,0.43680564498901475
RHOU,0.43647938998166325
MIF4GD,0.43636017261037097
MTUS1,0.4348481208968451
POLD4,0.43478989104679755
RBMS2,0.4336045619526985
FGD6,0.43341264010005176
MED15,0.43314852040928997
BMF,0.43244773115384305
CLSTN1,0.4314751146079914
IGF2BP2,0.43141099317108456
IL1B,0.4306718707184203
CNN3,0.42999061147106943
GSTA2,0.4299664129186169
BCL10,0.42966539759189715
RFX5,0.4296453327474765
C4orf19,0.4290217694268037
JMJD8,0.42896357339448343
CHMP4B,0.42831638790157456
CCL20,0.4282175508681618
CHP1,0.42820311839817293
TP53I11,0.42820301840415453
ALDH1B1,0.4278356060488022
AGAP1,0.4277769505078979
AVPI1,0.42768614932305127
PPP4C,0.42767609395076533
IQSEC2,0.4274665291273081
AMOTL1,0.4273883004735808
CISH,0.4271699802000768
SIPA1L1,0.4271675910634798
DUSP22,0.42609101141021455
CTTN,0.4255238453378567
PRDX1,0.42461853282661366
SEMA4B,0.42351337022340374
STAP2,0.4233401093013853
PPP1R16A,0.42309124391153574
RETSAT,0.4225114588709147
SPATA13,0.42157778138978586
RANGAP1,0.4213738948502197
ADM,0.42037452003505393
RAP1GAP,0.41945285813167743
ACSS2,0.4190534584221268
TRIB1,0.41875871669174813
PKP3,0.41848129995337047
KLF11,0.41760093041677493
TGIF2,0.4162928975293738
ARAP1,0.4158174148079965
OXSR1,0.41469200275320617
ATP11B,0.4142140218868633
DUSP16,0.41357692666430523
DNAL4,0.41237145017552734
HDHD3,0.41222730739797697
DNAJC5,0.41176503318728663
POGK,0.41155108564996823
RIPK4,0.4095833322261555
PIP4K2C,0.40887836752769147
TMEM123,0.4080015268491053
DLG3,0.4076894455176827
GMDS,0.40717254310524
WNK2,0.4069286243630259
RNF213,0.4068330967441156
MTMR11,0.40646398549086626
PDXK,0.4064583521879115
DDA1,0.4063691493059025
FZD5,0.40609780739548995
RAB11FIP1,0.40583848957444246
POLDIP3,0.40576877209613116
SMARCC1,0.4048003555650155
PDGFB,0.4043752437718737
APEX2,0.4037093237876661
TBC1D22B,0.4031329847499663
PBXIP1,0.4025878221022694
PARD3,0.40257251827684115
CYS1,0.4015738780150926
GALE,0.40150991517465684
SNN,0.4010325017133525
TEX264,0.40096621901630414
LMO7,0.40067293190931963
MOSPD3,0.40034106322819696
MAP2K3,0.3989638388710688
ARHGEF16,0.3981971466764449
PQLC3,0.39805828831622847
ATG9A,0.3980538068651569
DDRGK1,0.3980366941594937
SLC41A2,0.3976629452988192
SFT2D1,0.3975503853654416
SHARPIN,0.39697361571582945
ANKRD9,0.396316692497777
MX1,0.39594641464764635
HSPBP1,0.39516203062377997
GBA2,0.3947252307475537
RAB11FIP5,0.39443694747522784
KLHL36,0.39406178431261196
MFN2,0.39401826693440967
ZBTB7A,0.3937120191927903
TRIOBP,0.39309265202522425
RALBP1,0.392361780256131
SLC4A2,0.3920793818961599
KLF3,0.3918145284820511
BEND7,0.3914415174620842
ANKRD52,0.3908397173653242
ITPK1,0.390792212184671
AMIGO2,0.3907669578139661
GADD45A,0.3906535682955763
GALNT12,0.3905060734199637
TMEM125,0.38852105882939014
SFXN3,0.38695681906823864
ARRDC3,0.3868555917902796
PNPLA2,0.38678699589365806
TRIM26,0.38664060010103185
H2AFY2,0.3860862955603537
RGS14,0.3860258080942671
ADAM15,0.38593538017029516
ELAC2,0.3858541512545699
ACOX3,0.38548614037696893
GPR108,0.3847032250073994
ZDHHC12,0.38433859274057625
CASP6,0.3839268669853979
FRAT2,0.3836914810660872
RBM38,0.3835349904272931
TMEM203,0.3827862148078367
VPS37B,0.38276047009211567
EGLN1,0.3822606379314166
DHCR7,0.38121366556367065
MFHAS1,0.38120762964906163
CSNK1G2,0.38090075857912353
ADPRHL2,0.3806166566918918
TP53I3,0.3799833362191265
UBE2Z,0.3795593082944677
TBC1D9,0.3794731253016934
TTC7A,0.3792485801719323
MAP3K11,0.37789651082201914
TSEN34,0.3775033057570525
ICK,0.37678052780981375
ZNF326,0.3767352085451705
PODXL,0.37665953504755123
TRAF4,0.3760881025637417
AFG3L2,0.37550514571343996
GLRX5,0.37547641804918186
ATG4B,0.37520865453704033
RBM42,0.374433743216116
SREBF2,0.37420659334252804
RNF40,0.37410345251020516
YDJC,0.37372817319800333
CXXC5,0.3731090141049265
NR0B2,0.3730172195960364
SGSH,0.3728789278685909
SLC25A10,0.3727301367692135
MTFP1,0.37182324255537935
MAP2K1,0.3717180110305094
MIPEP,0.371533023456621
PPP4R1,0.3697946900367768
PKP4,0.3694466665183924
MREG,0.369125019092543
CIAPIN1,0.36864202154581704
ZDHHC5,0.36775885881078807
NFKBIE,0.3672147666963923
NAGK,0.36659453664470476
GMNN,0.3661412642462025
USB1,0.36564331025230956
NFKB2,0.36487087357378556
ACAT2,0.36376691369130043
FPGS,0.36140784739725973
SMURF1,0.36104746471894344
STIM1,0.3598824069388158
ARMC7,0.3596877836241035
HGSNAT,0.35887066661214106
ALDH7A1,0.35859794738433237
RPS6KA1,0.3584105933584354
TMEM87B,0.3583806618155947
TMOD3,0.3581012118655096
ACADS,0.3558807052541084
SERTAD2,0.35566792409045433
DTX2,0.3546690505093295
NT5C,0.35321847931109573
ITPKC,0.3523338901976629
ACP2,0.3521717779590503
PPP5C,0.35203789620297954
RRAS2,0.35184191962714095
DPCD,0.3513661257143781
GGT7,0.3510413341845009
PISD,0.350721727811532
SMYD2,0.3504015034030701
DHX16,0.3503144686466655
ZMAT2,0.3497592349092997
TOB2,0.34960940194342527
ZMIZ2,0.34951002578674206
TUSC2,0.3495085453862927
SNX12,0.34831530197330807
CALML4,0.3480190483097374
SZRD1,0.34787908284501157
NAGA,0.3473869957658735
SHKBP1,0.3459695062189496
RNF26,0.34385345434559866
ALAD,0.3437393709849488
SMARCD1,0.3431207053243739
BCL6,0.3428818889458398
SMARCD2,0.3420442390537133
SIAH2,0.34193481226624556
SLC35A2,0.3406597278972825
